Trip Id,Trip Duration (seconds),Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Hour,AM_PM,Month,DayOfWeek,lat,lon,capacity,is_charging_station,nearby_distance,is_valet_station,weather_region,Temp (°C),Precip. Amount (mm)
31804265,909,7301,09/01/2024 11:01,Primrose Ave / Davenport Rd,7142,09/01/2024 11:16,Bridgman Ave / Bathurst St,5713,Casual Member,11,AM,September,Sunday,43.67142,-79.445947,15.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804266,535,7077,09/01/2024 11:01,College Park South,7034,09/01/2024 11:10,Church St / Bloor St E,8686,Casual Member,11,AM,September,Sunday,43.65945682499,-79.38236466864778,19.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804267,1699,7538,09/01/2024 11:01,Vaughan Rd /Wychwood Ave,7248,09/01/2024 11:29,Baldwin St / Spadina Ave - SMART,2026,Casual Member,11,AM,September,Sunday,43.6882821,-79.4253856,19.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804268,314,7256,09/01/2024 11:01,Vanauley St / Queen St W - SMART,7542,09/01/2024 11:06,Queen St W / John St,5088,Casual Member,11,AM,September,Sunday,43.648437,-79.39838,12.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804269,479,7046,09/01/2024 11:01,Niagara St / Richmond St W,7017,09/01/2024 11:09,Widmer St / Adelaide St W - SMART,5144,Annual Member,11,AM,September,Sunday,43.64534,-79.409597,42.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804270,198,7543,09/01/2024 11:01,Nassau St / Bellevue Ave,7929,09/01/2024 11:04,Spadina Ave / Bulwer St- SMART ,485,Casual Member,11,AM,September,Sunday,43.65484215542248,-79.40351232494366,15.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804271,535,7943,09/01/2024 11:01,,7023,09/01/2024 11:10,College St / Borden St,6482,Casual Member,11,AM,September,Sunday,43.65231552304792,-79.39091185000235,23.0,False,100.0,,TORONTO_CITY,24.4,0.0
31804272,975,7277,09/01/2024 11:01,Chorley Park - SMART,7028,09/01/2024 11:17,Gould St / Mutual St,606,Casual Member,11,AM,September,Sunday,43.6856,-79.3718,20.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804273,225,7311,09/01/2024 11:01,Sherbourne St / Isabella St,7453,09/01/2024 11:05,Jarvis St / Maitland Pl,2283,Casual Member,11,AM,September,Sunday,43.669576,-79.375961,19.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804275,283,7292,09/01/2024 11:01,Granby St / Church St - SMART,7458,09/01/2024 11:06,Church St / Lombard St,3187,Casual Member,11,AM,September,Sunday,43.6614605,-79.37894570000002,24.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804276,1578,7813,09/01/2024 11:01,Yonge St / Merton St ,7454,09/01/2024 11:27,Pottery Rd / Lower Don River Trail,3277,Casual Member,11,AM,September,Sunday,43.6962750705313,-79.39629396191867,23.0,False,100.0,,TORONTO_CITY,24.4,0.0
31804277,1910,7389,09/01/2024 11:01,College Park - Gerrard Entrance,7344,09/01/2024 11:33,Cherry Beach,8026,Annual Member,11,AM,September,Sunday,43.658938,-79.383518,25.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804278,421,7203,09/01/2024 11:01,Bathurst St/Queens Quay(Billy Bishop Airport),7682,09/01/2024 11:08,Bathurst St / Front St W,2655,Casual Member,11,AM,September,Sunday,43.635492,-79.398253,34.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804279,2578,7515,09/01/2024 11:01,Amos Waites Park,7231,09/01/2024 11:44,Wright Ave / Sorauren Ave - SMART,116,Casual Member,11,AM,September,Sunday,43.613606,-79.4883535,27.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804280,1592,7178,09/01/2024 11:01,Dundas St W / Edna Ave,7707,09/01/2024 11:28,Coronation Park (Martin Goodman Trail),6105,Casual Member,11,AM,September,Sunday,43.657192,-79.452559,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804281,996,7399,09/01/2024 11:01,Lower Jarvis St / Queens Quay E,7411,09/01/2024 11:18,Little Norway Park,6713,Casual Member,11,AM,September,Sunday,43.64422,-79.36927,18.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804282,924,7094,09/01/2024 11:01,14 Arundel Ave,7418,09/01/2024 11:17,College Park - Yonge St Entrance,7620,Casual Member,11,AM,September,Sunday,43.6784834,-79.3513564,25.0,True,500.0,,TORONTO_CITY,24.4,0.0
31804283,1528,7966,09/01/2024 11:01,,7804,09/01/2024 11:27,Lansdowne Ave / Seaforth Ave ,5762,Casual Member,11,AM,September,Sunday,43.67348899977229,-79.41339520555726,15.0,False,150.0,,TORONTO_CITY,24.4,0.0
31804284,920,7029,09/01/2024 11:01,Bay St / Bloor St W (East Side),7049,09/01/2024 11:16,Portland St / Queen St W,2644,Annual Member,11,AM,September,Sunday,43.66943,-79.38915,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804285,355,7433,09/01/2024 11:01,Dundas St E / Boulton Ave - SMART,7337,09/01/2024 11:07,Gerrard Square Mall (1010 Gerrard St E),4623,Casual Member,11,AM,September,Sunday,43.663148,-79.347938,15.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804287,204,7422,09/01/2024 11:01,Tyndall Ave / King St W - SMART,7912,09/01/2024 11:05,Joe Shuster Way / King St W ,7314,Casual Member,11,AM,September,Sunday,43.638426,-79.429142,16.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804288,2744,7729,09/01/2024 11:01,265 Armadale Ave,7242,09/01/2024 11:47,Lake Shore Blvd W / Ontario Dr,7743,Casual Member,11,AM,September,Sunday,43.6501644,-79.48296909999999,43.0,True,1000.0,,TORONTO_CITY,24.4,0.0
31804289,975,7631,09/01/2024 11:01,Florence Gell Park,7438,09/01/2024 11:18,Gothic Ave / Quebec Ave,8284,Casual Member,11,AM,September,Sunday,43.66196582326018,-79.49851065277862,15.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804290,923,7484,09/01/2024 11:01,Briar Hill Ave / Yonge St - SMART,7725,09/01/2024 11:17,Yonge St / Macpherson Ave,5561,Casual Member,11,AM,September,Sunday,43.713524,-79.400162,16.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804291,625,7466,09/01/2024 11:01,Glendonwynne Rd / Bloor St W,7466,09/01/2024 11:12,Glendonwynne Rd / Bloor St W,7475,Casual Member,11,AM,September,Sunday,43.65182,-79.47421,19.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804292,389,7721,09/01/2024 11:01,Widmer St / King St W,7545,09/01/2024 11:08,Baldwin St / Henry St,1662,Casual Member,11,AM,September,Sunday,43.6463574,-79.391206,11.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804293,245,7099,09/01/2024 11:01,Cherry St / Mill St,7356,09/01/2024 11:06,King St E / Berkeley St,6968,Casual Member,11,AM,September,Sunday,43.6513927,-79.35794659999999,11.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804294,407,7357,09/01/2024 11:01,Lake Shore Blvd E / Leslie St,7309,09/01/2024 11:08,Queen St E / Rhodes Ave,9468,Casual Member,11,AM,September,Sunday,43.659195,-79.329196,18.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804295,458,7524,09/01/2024 11:01,Lisgar Park,7938,09/01/2024 11:09,,9090,Casual Member,11,AM,September,Sunday,43.6423847,-79.4240277,35.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804296,357,7770,09/01/2024 11:01,Spadina Ave / Sullivan St,7757,09/01/2024 11:07,The Well,4045,Casual Member,11,AM,September,Sunday,43.65082785552666,-79.39698099821702,23.0,False,300.0,,TORONTO_CITY,24.4,0.0
31804297,764,7366,09/01/2024 11:01,Fort York Blvd / Bathurst St - SMART,7329,09/01/2024 11:14,Crawford St / Queen St W,3597,Casual Member,11,AM,September,Sunday,43.639052,-79.399792,20.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804298,672,7845,09/01/2024 11:02,Sixth St / Lake Shore Blvd W,7553,09/01/2024 11:13,Lake Shore Blvd W / Twenty Fourth St,7283,Casual Member,11,AM,September,Sunday,43.60116229109828,-79.50416046627045,15.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804299,518,7247,09/01/2024 11:02,Howard Park Ave / Dundas St W - SMART,7476,09/01/2024 11:10,Symington Ave / Dupont St,5914,Annual Member,11,AM,September,Sunday,43.6521,-79.4486,12.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804301,1344,7018,09/01/2024 11:02,Bremner Blvd / Rees St,7202,09/01/2024 11:24,Queen St W / Bay St (City Hall),5400,Casual Member,11,AM,September,Sunday,43.641529,-79.386741,49.0,False,500.0,False,TORONTO_CITY_CENTRE,25.1,0.0
31804300,266,7407,09/01/2024 11:02,University Ave / Queen St W,7320,09/01/2024 11:06,Front St W / University Ave (1),4234,Casual Member,11,AM,September,Sunday,43.65052424212547,-79.38672702579497,18.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804302,1626,7753,09/01/2024 11:02,36 Park Lawn Rd,7171,09/01/2024 11:29,Ontario Place Blvd / Lake Shore Blvd W,2756,Casual Member,11,AM,September,Sunday,43.62369169999999,-79.4838132,15.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804303,1508,7966,09/01/2024 11:02,,7804,09/01/2024 11:27,Lansdowne Ave / Seaforth Ave ,3859,Casual Member,11,AM,September,Sunday,43.67348899977229,-79.41339520555726,15.0,False,150.0,,TORONTO_CITY,24.4,0.0
31804304,2861,7106,09/01/2024 11:02,Mill St / Tannery Rd,7076,09/01/2024 11:49,York St / Queens Quay W,293,Casual Member,11,AM,September,Sunday,43.652219,-79.354455,27.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804305,1363,7946,09/01/2024 11:02,,7523,09/01/2024 11:24,Lynn Williams St / East Liberty St - SMART,2365,Casual Member,11,AM,September,Sunday,43.64666748425228,-79.40299591349182,15.0,False,200.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804306,534,7210,09/01/2024 11:02,Mary McCormick Rec Centre (Sheridan Ave),7322,09/01/2024 11:11,East Liberty St / Western Battery Rd,3751,Casual Member,11,AM,September,Sunday,43.6475,-79.43305555555555,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804307,242,7946,09/01/2024 11:02,,7682,09/01/2024 11:06,Bathurst St / Front St W,1177,Annual Member,11,AM,September,Sunday,43.64666748425228,-79.40299591349182,15.0,False,200.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804308,1301,7497,09/01/2024 11:02,128 Sterling Rd - SMART,7007,09/01/2024 11:23,College St / Huron St,5774,Casual Member,11,AM,September,Sunday,43.654004,-79.444792,20.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804309,685,7155,09/01/2024 11:02,Bathurst St / Lennox St,7189,09/01/2024 11:13,Augusta Ave / Denison Sq,4819,Casual Member,11,AM,September,Sunday,43.663808,-79.410491,19.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804310,341,7946,09/01/2024 11:02,,7032,09/01/2024 11:07,Augusta Ave / Dundas St W,4089,Casual Member,11,AM,September,Sunday,43.64666748425228,-79.40299591349182,15.0,False,200.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804311,2270,7288,09/01/2024 11:02,Humber Bay Shores Park West,7227,09/01/2024 11:40,Martin Goodman Trail (Marilyn Bell Park),4504,Casual Member,11,AM,September,Sunday,43.6224434,-79.480284,30.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804313,1066,7682,09/01/2024 11:02,Bathurst St / Front St W,7682,09/01/2024 11:20,Bathurst St / Front St W,807,Casual Member,11,AM,September,Sunday,43.64134790000001,-79.4013882,35.0,False,3218.68,,TORONTO_CITY_CENTRE,25.1,0.0
31804314,3990,7059,09/01/2024 11:02,Front St W / Blue Jays Way,7059,09/01/2024 12:08,Front St W / Blue Jays Way,2434,Casual Member,11,AM,September,Sunday,43.643473,-79.390477,15.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804315,179,7039,09/01/2024 11:02,Simcoe St / Michael Sweet Ave,7102,09/01/2024 11:05,Nelson St / Duncan St,1562,Casual Member,11,AM,September,Sunday,43.652327224103,-79.3882538196087,19.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804317,1618,7753,09/01/2024 11:02,36 Park Lawn Rd,7171,09/01/2024 11:29,Ontario Place Blvd / Lake Shore Blvd W,782,Casual Member,11,AM,September,Sunday,43.62369169999999,-79.4838132,15.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804318,625,7153,09/01/2024 11:02,Bloor St W / Christie St,7058,09/01/2024 11:12,Huron St / Harbord St,5698,Casual Member,11,AM,September,Sunday,43.6638889,-79.41888888888889,19.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804319,860,7272,09/01/2024 11:02,Yonge St / Dundonald St - SMART,7069,09/01/2024 11:16,Queen St W / Spadina Ave,4412,Casual Member,11,AM,September,Sunday,43.665801,-79.384796,12.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804320,421,7705,09/01/2024 11:02,Colgate Ave / Carlaw Ave,7796,09/01/2024 11:09,Dundas St E / River St,6560,Casual Member,11,AM,September,Sunday,43.6623658,-79.3413344,19.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804321,971,7729,09/01/2024 11:02,265 Armadale Ave,7086,09/01/2024 11:18,High Park - West Rd,8334,Casual Member,11,AM,September,Sunday,43.6501644,-79.48296909999999,43.0,True,1000.0,,TORONTO_CITY,24.4,0.0
31804323,2261,7288,09/01/2024 11:02,Humber Bay Shores Park West,7227,09/01/2024 11:40,Martin Goodman Trail (Marilyn Bell Park),1998,Casual Member,11,AM,September,Sunday,43.6224434,-79.480284,30.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804322,1065,7375,09/01/2024 11:02,Front St E / Scott St,7189,09/01/2024 11:20,Augusta Ave / Denison Sq,2465,Casual Member,11,AM,September,Sunday,43.6476616,-79.37549,11.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804325,261,7190,09/01/2024 11:02,St. George St / Hoskin Ave,7252,09/01/2024 11:07,Robert St / Bloor St W - SMART,7582,Casual Member,11,AM,September,Sunday,43.6637403,-79.39806449999999,13.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804326,1319,7946,09/01/2024 11:02,,7523,09/01/2024 11:24,Lynn Williams St / East Liberty St - SMART,1395,Casual Member,11,AM,September,Sunday,43.64666748425228,-79.40299591349182,15.0,False,200.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804329,895,7642,09/01/2024 11:02,Yonge St / St Clair Ave,7600,09/01/2024 11:17,Ursula Franklin St / Huron St - SMART,7069,Casual Member,11,AM,September,Sunday,43.68850460000001,-79.39416076812287,19.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804328,531,7073,09/01/2024 11:02,Spadina Ave / Fort York Blvd,7684,09/01/2024 11:11,Bay St / Harbour St (East),9032,Casual Member,11,AM,September,Sunday,43.640114,-79.393249,23.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804331,1380,7399,09/01/2024 11:02,Lower Jarvis St / Queens Quay E,7271,09/01/2024 11:25,Yonge St / Alexander St - SMART,4859,Casual Member,11,AM,September,Sunday,43.64422,-79.36927,18.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804332,440,7324,09/01/2024 11:02,King St W / Charlotte St,7259,09/01/2024 11:10,Lower Spadina Ave / Lake Shore Blvd W,3831,Casual Member,11,AM,September,Sunday,43.645572,-79.39399,22.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804333,1112,7249,09/01/2024 11:02,Lakeview Ave / Harrison St (Green P) – SMART,7246,09/01/2024 11:21,Yonge St / Bloor St,3556,Casual Member,11,AM,September,Sunday,,,,,,,,,
31804334,495,7108,09/01/2024 11:02,Front St E / Cherry St,7113,09/01/2024 11:11,Parliament St / Aberdeen Ave,601,Casual Member,11,AM,September,Sunday,43.652686,-79.358395,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804336,720,7777,09/01/2024 11:03,Thorncliffe Park Dr / Leaside Park Trail,7894,09/01/2024 11:15,Millwood Rd / Southvale Dr,4599,Casual Member,11,AM,September,Sunday,43.70400405297843,-79.34807015078738,15.0,False,498.0,,TORONTO_CITY,24.4,0.0
31804337,737,7721,09/01/2024 11:03,Widmer St / King St W,7121,09/01/2024 11:15,Jarvis St / Dundas St E,4398,Casual Member,11,AM,September,Sunday,43.6463574,-79.391206,11.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804338,359,7770,09/01/2024 11:03,Spadina Ave / Sullivan St,7386,09/01/2024 11:09,D'Arcy St / McCaul St - SMART,3211,Casual Member,11,AM,September,Sunday,43.65082785552666,-79.39698099821702,23.0,False,300.0,,TORONTO_CITY,24.4,0.0
31804340,1357,7025,09/01/2024 11:03,Ted Rogers Way / Bloor St E,7091,09/01/2024 11:25,Donlands Subway Station,8916,Casual Member,11,AM,September,Sunday,43.671293,-79.380471,23.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804342,10841,7119,09/01/2024 11:03,Sumach St / Carlton St (Riverdale Farm),7114,09/01/2024 14:03,Carlton St / Parliament St,5530,Casual Member,11,AM,September,Sunday,43.665867,-79.362506,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804343,202,7906,09/01/2024 11:03,Princess St / Front St E,7686,09/01/2024 11:06,Lower Jarvis St / The Esplanade,3092,Casual Member,11,AM,September,Sunday,43.650297574961044,-79.36648460341635,14.0,False,300.0,,TORONTO_CITY,24.4,0.0
31804344,366,7003,09/01/2024 11:03,Madison Ave / Bloor St W,7239,09/01/2024 11:09,Bloor St W / Manning Ave - SMART,1010,Casual Member,11,AM,September,Sunday,43.66701830465472,-79.4027958687172,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804345,569,7153,09/01/2024 11:03,Bloor St W / Christie St,7058,09/01/2024 11:12,Huron St / Harbord St,4733,Casual Member,11,AM,September,Sunday,43.6638889,-79.41888888888889,19.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804346,3932,7059,09/01/2024 11:03,Front St W / Blue Jays Way,7059,09/01/2024 12:08,Front St W / Blue Jays Way,7334,Casual Member,11,AM,September,Sunday,43.643473,-79.390477,15.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804347,858,7210,09/01/2024 11:03,Mary McCormick Rec Centre (Sheridan Ave),7202,09/01/2024 11:17,Queen St W / Bay St (City Hall),1102,Casual Member,11,AM,September,Sunday,43.6475,-79.43305555555555,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804348,448,7271,09/01/2024 11:03,Yonge St / Alexander St - SMART,7042,09/01/2024 11:10,Sherbourne St / Wellesley St E,827,Casual Member,11,AM,September,Sunday,43.662862,-79.383572,18.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804349,356,7757,09/01/2024 11:03,The Well,7770,09/01/2024 11:09,Spadina Ave / Sullivan St,2388,Casual Member,11,AM,September,Sunday,43.643025055165865,-79.39430137761319,19.0,True,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804350,2796,7515,09/01/2024 11:03,Amos Waites Park,7637,09/01/2024 11:50,Judson St / Royal York Rd,2821,Casual Member,11,AM,September,Sunday,43.613606,-79.4883535,27.0,False,1609.34,,TORONTO_CITY_CENTRE,25.1,0.0
31804351,594,7707,09/01/2024 11:03,Coronation Park (Martin Goodman Trail),7227,09/01/2024 11:13,Martin Goodman Trail (Marilyn Bell Park),729,Casual Member,11,AM,September,Sunday,43.635007,-79.403341,19.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804352,590,7707,09/01/2024 11:03,Coronation Park (Martin Goodman Trail),7227,09/01/2024 11:13,Martin Goodman Trail (Marilyn Bell Park),2489,Casual Member,11,AM,September,Sunday,43.635007,-79.403341,19.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804353,263,7203,09/01/2024 11:03,Bathurst St/Queens Quay(Billy Bishop Airport),7203,09/01/2024 11:08,Bathurst St/Queens Quay(Billy Bishop Airport),47,Casual Member,11,AM,September,Sunday,43.635492,-79.398253,34.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804354,474,7475,09/01/2024 11:03,Jarvis St / Richmond St E,7389,09/01/2024 11:11,College Park - Gerrard Entrance,1092,Casual Member,11,AM,September,Sunday,43.652777,-79.372637,19.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804355,1206,7765,09/01/2024 11:03,St. John's Rd / Dundas St W,7430,09/01/2024 11:23,Marilyn Bell Park Tennis Court,3841,Casual Member,11,AM,September,Sunday,43.66526761605873,-79.47502122887077,15.0,False,400.0,,TORONTO_CITY,24.4,0.0
31804356,1238,7018,09/01/2024 11:03,Bremner Blvd / Rees St,7202,09/01/2024 11:24,Queen St W / Bay St (City Hall),953,Casual Member,11,AM,September,Sunday,43.641529,-79.386741,49.0,False,500.0,False,TORONTO_CITY_CENTRE,25.1,0.0
31804357,3895,7059,09/01/2024 11:03,Front St W / Blue Jays Way,7059,09/01/2024 12:08,Front St W / Blue Jays Way,5362,Casual Member,11,AM,September,Sunday,43.643473,-79.390477,15.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804358,792,7343,09/01/2024 11:03,Alton Ave / Dundas St E (Greenwood Park),7338,09/01/2024 11:17,Logan Ave / Bain Ave,5566,Casual Member,11,AM,September,Sunday,43.66745,-79.329408,23.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804360,1379,7073,09/01/2024 11:03,Spadina Ave / Fort York Blvd,7226,09/01/2024 11:26,Lake Shore Blvd W / The Boulevard Club,141,Casual Member,11,AM,September,Sunday,43.640114,-79.393249,23.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804361,737,7199,09/01/2024 11:03,College St / Markham St,7717,09/01/2024 11:16,Niagara St / Portland St,5186,Casual Member,11,AM,September,Sunday,43.6563888888889,-79.4091666666667,19.0,False,500.0,False,TORONTO_CITY,24.4,0.0
31804362,626,7227,09/01/2024 11:04,Martin Goodman Trail (Marilyn Bell Park),7518,09/01/2024 11:14,Lake Shore Blvd W / Colborne Lodge Dr,5708,Casual Member,11,AM,September,Sunday,43.6314,-79.4304,31.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804363,443,7432,09/01/2024 11:04,Frederick St / King St E,7462,09/01/2024 11:11,Richmond St E / Yonge St,1642,Casual Member,11,AM,September,Sunday,43.651118,-79.369411,47.0,False,1609.34,,TORONTO_CITY,24.4,0.0
31804364,1022,7110,09/01/2024 11:04,Queen St E / Berkeley St,7259,09/01/2024 11:21,Lower Spadina Ave / Lake Shore Blvd W,619,Casual Member,11,AM,September,Sunday,43.6552778,-79.36583333333333,15.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804365,4038,7000,09/01/2024 11:04,Fort York  Blvd / Capreol Ct,7569,09/01/2024 12:11,Toronto Inukshuk Park,8713,Casual Member,11,AM,September,Sunday,43.639832,-79.395954,47.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804366,4248,7354,09/01/2024 11:04,Tommy Thompson Park (Leslie Street Spit),7354,09/01/2024 12:14,Tommy Thompson Park (Leslie Street Spit),1568,Casual Member,11,AM,September,Sunday,43.65222662225532,-79.32295440954084,31.0,False,16093.4,,TORONTO_CITY,24.4,0.0
31804367,1539,7701,09/01/2024 11:04,Roncesvalles Ave / Fermanagh Ave,7707,09/01/2024 11:29,Coronation Park (Martin Goodman Trail),6563,Casual Member,11,AM,September,Sunday,43.646314469245205,-79.44879407014527,19.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804368,1365,7073,09/01/2024 11:04,Spadina Ave / Fort York Blvd,7226,09/01/2024 11:26,Lake Shore Blvd W / The Boulevard Club,1692,Casual Member,11,AM,September,Sunday,43.640114,-79.393249,23.0,False,500.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804369,7995,7587,09/01/2024 11:04,Dufferin St / Finch Corridor Trail,7590,09/01/2024 13:17,Esther Shiner Stadium,9039,Casual Member,11,AM,September,Sunday,43.7724019,-79.4675395,19.0,False,1609.34,,TORONTO_NORTH_YORK,,
31804370,2469,7030,09/01/2024 11:04,Bay St / Wellesley St W,7430,09/01/2024 11:45,Marilyn Bell Park Tennis Court,6029,Annual Member,11,AM,September,Sunday,43.664088,-79.387095,35.0,False,1609.34,False,TORONTO_CITY,24.4,0.0
31804371,765,7343,09/01/2024 11:04,Alton Ave / Dundas St E (Greenwood Park),7338,09/01/2024 11:16,Logan Ave / Bain Ave,4185,Casual Member,11,AM,September,Sunday,43.66745,-79.329408,23.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804372,2143,7042,09/01/2024 11:04,Sherbourne St / Wellesley St E,7569,09/01/2024 11:39,Toronto Inukshuk Park,4186,Casual Member,11,AM,September,Sunday,43.6673,-79.374,31.0,False,500.0,,TORONTO_CITY,24.4,0.0
31804373,443,7030,09/01/2024 11:04,Bay St / Wellesley St W,7285,09/01/2024 11:11,Spadina Ave / Harbord St - SMART,8186,Casual Member,11,AM,September,Sunday,43.664088,-79.387095,35.0,False,1609.34,False,TORONTO_CITY,24.4,0.0
31804374,1196,7250,09/01/2024 11:04,Ursula Franklin St / St. George St - SMART,7951,09/01/2024 11:24,,8674,Casual Member,11,AM,September,Sunday,43.660296,-79.397107,16.0,False,1000.0,,TORONTO_CITY,24.4,0.0
31804376,720,7707,09/01/2024 11:04,Coronation Park (Martin Goodman Trail),7227,09/01/2024 11:16,Martin Goodman Trail (Marilyn Bell Park),4237,Casual Member,11,AM,September,Sunday,43.635007,-79.403341,19.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804378,212,7298,09/01/2024 11:04,Bathurst St / Adelaide St W,7947,09/01/2024 11:07,,2295,Casual Member,11,AM,September,Sunday,43.645324,-79.40345,25.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804379,716,7707,09/01/2024 11:04,Coronation Park (Martin Goodman Trail),7227,09/01/2024 11:16,Martin Goodman Trail (Marilyn Bell Park),5381,Casual Member,11,AM,September,Sunday,43.635007,-79.403341,19.0,False,350.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804380,679,7927,09/01/2024 11:04,Strachan Ave / East Liberty St - SMART,7719,09/01/2024 11:15,Wolseley St / Augusta Ave,2467,Casual Member,11,AM,September,Sunday,43.63906470236988,-79.41080996164456,24.0,False,100.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804381,3738,7086,09/01/2024 11:04,High Park - West Rd,7197,09/01/2024 12:06,Queen St W / Dovercourt Rd,5211,Casual Member,11,AM,September,Sunday,43.651922,-79.465693,23.0,False,1609.34,False,TORONTO_CITY,24.4,0.0
31804382,556,7887,09/01/2024 11:04,800 Fleet St (North),7207,09/01/2024 11:13,Dundas St W / Crawford St,7625,Casual Member,11,AM,September,Sunday,43.63682856154585,-79.40884160367011,43.0,True,200.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804383,966,7322,09/01/2024 11:04,East Liberty St / Western Battery Rd,7545,09/01/2024 11:20,Baldwin St / Henry St,2932,Casual Member,11,AM,September,Sunday,43.6392777,-79.4115736,19.0,False,1000.0,,TORONTO_CITY_CENTRE,25.1,0.0
31804384,662,7027,09/01/2024 11:04,Beverley St / Dundas St W,7003,09/01/2024 11:15,Madison Ave / Bloor St W,7304,Casual Member,11,AM,September,Sunday,43.652823,-79.393388,31.0,False,500.0,,TORONTO_CITY,24.4,0.0
